sample_id,volume_id,slice_idx,mae,mse,pearson,split
file_brain_AXT2_200_6002465_slice002,file_brain_AXT2_200_6002465,2,0.08616728335618973,0.029353279620409012,0.975055185875906,train
file_brain_AXT2_209_2090333_slice011,file_brain_AXT2_209_2090333,11,0.05200055241584778,0.014119891449809074,0.9805914865845806,train
file_brain_AXT2_207_2070834_slice011,file_brain_AXT2_207_2070834,11,0.06228429451584816,0.025531763210892677,0.9629056580558926,train
file_brain_AXT2_208_2080635_slice002,file_brain_AXT2_208_2080635,2,0.09093416482210159,0.034628793597221375,0.9635195144332983,train
file_brain_AXT2_201_2010156_slice015,file_brain_AXT2_201_2010156,15,0.09601283818483353,0.014982125721871853,0.9685203809510294,train
file_brain_AXT2_210_6001532_slice005,file_brain_AXT2_210_6001532,5,0.07860667258501053,0.02814744971692562,0.9704605827666914,train
file_brain_AXT2_200_6002486_slice000,file_brain_AXT2_200_6002486,0,0.09652125090360641,0.036295194178819656,0.9676708196555823,train
file_brain_AXT2_203_2030135_slice003,file_brain_AXT2_203_2030135,3,0.09524154663085938,0.033921852707862854,0.976773309289409,train
file_brain_AXT2_201_2010168_slice004,file_brain_AXT2_201_2010168,4,0.08549657464027405,0.03095955401659012,0.970662005769812,train
file_brain_AXT2_201_6002681_slice014,file_brain_AXT2_201_6002681,14,0.042393457144498825,0.004328505136072636,0.9910175945195147,train
file_brain_AXT2_206_2060079_slice003,file_brain_AXT2_206_2060079,3,0.0747145488858223,0.02057698182761669,0.9802497418102595,train
file_brain_AXT2_202_2020500_slice008,file_brain_AXT2_202_2020500,8,0.11605141311883926,0.024200439453125,0.986226917888451,train
file_brain_AXT2_210_6001747_slice004,file_brain_AXT2_210_6001747,4,0.15159200131893158,0.03874470666050911,0.9612990123361975,train
file_brain_AXT2_200_6002037_slice011,file_brain_AXT2_200_6002037,11,0.07732639461755753,0.020935064181685448,0.9802102747405956,train
file_brain_AXT2_209_2090406_slice005,file_brain_AXT2_209_2090406,5,0.09357478469610214,0.03897421807050705,0.9615264201553338,train
file_brain_AXT2_208_2080051_slice009,file_brain_AXT2_208_2080051,9,0.06885093450546265,0.025827519595623016,0.9698395399712745,train
file_brain_AXT2_210_2100064_slice015,file_brain_AXT2_210_2100064,15,0.08713371306657791,0.012438620440661907,0.9851641266182308,train
file_brain_AXT2_200_6002530_slice005,file_brain_AXT2_200_6002530,5,0.07502169162034988,0.025771325454115868,0.9777096383125393,train
file_brain_AXT2_201_2010156_slice000,file_brain_AXT2_201_2010156,0,0.08568079024553299,0.030704539269208908,0.9691248221293525,train
file_brain_AXT2_202_2020290_slice006,file_brain_AXT2_202_2020290,6,0.09684384614229202,0.031705647706985474,0.9696612472691084,train
file_brain_AXT2_210_6001833_slice009,file_brain_AXT2_210_6001833,9,0.08317919075489044,0.03622341528534889,0.9582079794281813,train
file_brain_AXT2_200_6002500_slice015,file_brain_AXT2_200_6002500,15,0.06078825891017914,0.011096380650997162,0.9806972373045196,train
file_brain_AXT2_208_2080303_slice015,file_brain_AXT2_208_2080303,15,0.060556747019290924,0.006191460881382227,0.9840179819798149,train
file_brain_AXT2_201_2010532_slice014,file_brain_AXT2_201_2010532,14,0.03836064413189888,0.009619217365980148,0.9816905248512778,train
file_brain_AXT2_200_6002012_slice013,file_brain_AXT2_200_6002012,13,0.03707389160990715,0.0035417103208601475,0.9936238333611009,train
file_brain_AXT2_207_2070709_slice009,file_brain_AXT2_207_2070709,9,0.0690264031291008,0.027773721143603325,0.9638101945667175,train
file_brain_AXT2_210_2100343_slice003,file_brain_AXT2_210_2100343,3,0.10840659588575363,0.044527579098939896,0.960415011670037,train
file_brain_AXT2_210_2100345_slice001,file_brain_AXT2_210_2100345,1,0.10637252032756805,0.04158715531229973,0.9595953382081261,train
file_brain_AXT2_200_6002197_slice009,file_brain_AXT2_200_6002197,9,0.0971328541636467,0.04186957702040672,0.9513189235971112,train
file_brain_AXT2_202_2020555_slice010,file_brain_AXT2_202_2020555,10,0.04576956108212471,0.012964990921318531,0.9778769781717349,train
file_brain_AXT2_200_2000290_slice004,file_brain_AXT2_200_2000290,4,0.07616756856441498,0.02776964381337166,0.9705559469186053,train
file_brain_AXT2_207_2070090_slice015,file_brain_AXT2_207_2070090,15,0.058860886842012405,0.006054021883755922,0.9883280243092409,train
file_brain_AXT2_200_2000592_slice005,file_brain_AXT2_200_2000592,5,0.1006227433681488,0.040768519043922424,0.9621255865524629,train
file_brain_AXT2_201_2010590_slice006,file_brain_AXT2_201_2010590,6,0.10076071321964264,0.045834869146347046,0.9521889451235658,train
file_brain_AXT2_206_2060070_slice007,file_brain_AXT2_206_2060070,7,0.06207197159528732,0.016593487933278084,0.9890342216756569,train
file_brain_AXT2_210_2100260_slice004,file_brain_AXT2_210_2100260,4,0.1204850822687149,0.05942630395293236,0.9458246573351403,train
file_brain_AXT2_201_2010398_slice001,file_brain_AXT2_201_2010398,1,0.08260329812765121,0.027815651148557663,0.9746388815106806,train
file_brain_AXT2_200_6002387_slice008,file_brain_AXT2_200_6002387,8,0.08152326941490173,0.030048174783587456,0.9732166435077947,train
file_brain_AXT2_210_6001747_slice010,file_brain_AXT2_210_6001747,10,0.1540621817111969,0.04047737270593643,0.9546936578137571,train
file_brain_AXT2_210_6001694_slice000,file_brain_AXT2_210_6001694,0,0.08414778858423233,0.02876593917608261,0.9758423826467353,train
file_brain_AXT2_202_2020555_slice007,file_brain_AXT2_202_2020555,7,0.06217866390943527,0.018997937440872192,0.9702883441064916,train
file_brain_AXT2_203_2030092_slice001,file_brain_AXT2_203_2030092,1,0.1086631789803505,0.049274906516075134,0.952518907184018,train
file_brain_AXT2_202_2020272_slice015,file_brain_AXT2_202_2020272,15,0.125508651137352,0.023958757519721985,0.9739581906930599,train
file_brain_AXT2_209_6000981_slice008,file_brain_AXT2_209_6000981,8,0.0714009627699852,0.024048225954174995,0.9714252716953715,train
file_brain_AXT2_207_2070484_slice006,file_brain_AXT2_207_2070484,6,0.08363533765077591,0.03124193102121353,0.9672759117326514,train
file_brain_AXT2_210_6001709_slice006,file_brain_AXT2_210_6001709,6,0.08312647044658661,0.025092074647545815,0.9778354645277736,train
file_brain_AXT2_200_6002308_slice007,file_brain_AXT2_200_6002308,7,0.07326924055814743,0.024555709213018417,0.9733927881471441,train
file_brain_AXT2_201_2010398_slice005,file_brain_AXT2_201_2010398,5,0.08204443752765656,0.02729487232863903,0.9729007244501733,train
file_brain_AXT2_202_2020272_slice009,file_brain_AXT2_202_2020272,9,0.060761917382478714,0.01182737946510315,0.9848655064159185,train
file_brain_AXT2_210_2100075_slice011,file_brain_AXT2_210_2100075,11,0.05552293732762337,0.01557407807558775,0.9779935782696767,train
file_brain_AXT2_208_2080635_slice011,file_brain_AXT2_208_2080635,11,0.06746591627597809,0.02683313377201557,0.9641634610601607,train
file_brain_AXT2_200_2000488_slice000,file_brain_AXT2_200_2000488,0,0.0786653608083725,0.025864912196993828,0.9756921084999256,train
file_brain_AXT2_202_2020358_slice007,file_brain_AXT2_202_2020358,7,0.053067002445459366,0.01183911319822073,0.9845898154861056,train
file_brain_AXT2_210_2100345_slice009,file_brain_AXT2_210_2100345,9,0.07243736833333969,0.023508870974183083,0.9734675636940641,train
file_brain_AXT2_207_2070709_slice012,file_brain_AXT2_207_2070709,12,0.06269989907741547,0.012798472307622433,0.9806369115854245,train
file_brain_AXT2_208_2080186_slice011,file_brain_AXT2_208_2080186,11,0.055552996695041656,0.013355141505599022,0.9845297811130398,train
file_brain_AXT2_209_2090266_slice004,file_brain_AXT2_209_2090266,4,0.08831685036420822,0.03128477558493614,0.9689164954838733,train
file_brain_AXT2_208_2080091_slice004,file_brain_AXT2_208_2080091,4,0.0741783156991005,0.02077389881014824,0.9810721440434713,train
file_brain_AXT2_208_2080598_slice004,file_brain_AXT2_208_2080598,4,0.06330134719610214,0.01763501577079296,0.9813919207142681,train
file_brain_AXT2_202_2020116_slice013,file_brain_AXT2_202_2020116,13,0.06627486646175385,0.010286918841302395,0.9817574645039339,train
file_brain_AXT2_210_6001763_slice015,file_brain_AXT2_210_6001763,15,0.04773775860667229,0.007141508162021637,0.990089223882803,train
file_brain_AXT2_200_2000020_slice003,file_brain_AXT2_200_2000020,3,0.09845735877752304,0.04047989845275879,0.9671787289726675,train
file_brain_AXT2_200_6002655_slice005,file_brain_AXT2_200_6002655,5,0.10422533005475998,0.04975195229053497,0.9487086329836156,train
file_brain_AXT2_204_2040086_slice002,file_brain_AXT2_204_2040086,2,0.09392330795526505,0.04091629013419151,0.9602247458460081,train
file_brain_AXT2_204_2040073_slice012,file_brain_AXT2_204_2040073,12,0.0669691190123558,0.023608623072504997,0.9581398120271613,train
file_brain_AXT2_209_2090333_slice007,file_brain_AXT2_209_2090333,7,0.07342919707298279,0.026710128411650658,0.9759223395930753,train
file_brain_AXT2_201_2010239_slice002,file_brain_AXT2_201_2010239,2,0.12112373858690262,0.05119096487760544,0.9553511683776961,train
file_brain_AXT2_209_2090266_slice000,file_brain_AXT2_209_2090266,0,0.10411752760410309,0.042192492634058,0.959166416667435,train
file_brain_AXT2_203_2030196_slice004,file_brain_AXT2_203_2030196,4,0.06918620318174362,0.019007306545972824,0.9823553102537668,train
file_brain_AXT2_209_6000981_slice003,file_brain_AXT2_209_6000981,3,0.10864781588315964,0.04823439195752144,0.9528775768294393,train
file_brain_AXT2_205_2050080_slice014,file_brain_AXT2_205_2050080,14,0.042507611215114594,0.012244714424014091,0.976441596155716,train
file_brain_AXT2_210_2100086_slice008,file_brain_AXT2_210_2100086,8,0.06976442039012909,0.02134932205080986,0.9798709935352036,train
file_brain_AXT2_206_2060027_slice002,file_brain_AXT2_206_2060027,2,0.09578041732311249,0.03509652987122536,0.9804474856241344,train
file_brain_AXT2_208_2080414_slice011,file_brain_AXT2_208_2080414,11,0.08300737291574478,0.022404007613658905,0.9756760902321958,train
file_brain_AXT2_200_6002601_slice003,file_brain_AXT2_200_6002601,3,0.13222120702266693,0.06685414910316467,0.9313074234344006,train
file_brain_AXT2_207_2070562_slice001,file_brain_AXT2_207_2070562,1,0.07696744054555893,0.02191874198615551,0.9822285084747711,train
file_brain_AXT2_208_2080099_slice002,file_brain_AXT2_208_2080099,2,0.07666168361902237,0.023210613057017326,0.9756631844881962,train
file_brain_AXT2_208_2080354_slice009,file_brain_AXT2_208_2080354,9,0.05995669960975647,0.019356779754161835,0.9763826518678667,train
file_brain_AXT2_201_2010398_slice002,file_brain_AXT2_201_2010398,2,0.08781426399946213,0.033658504486083984,0.9690658301188765,train
file_brain_AXT2_208_2080532_slice010,file_brain_AXT2_208_2080532,10,0.08243700861930847,0.036618996411561966,0.9575967628301154,train
file_brain_AXT2_200_6002387_slice001,file_brain_AXT2_200_6002387,1,0.09711131453514099,0.03419933468103409,0.9762162742034532,train
file_brain_AXT2_209_2090266_slice015,file_brain_AXT2_209_2090266,15,0.09567122906446457,0.014809672720730305,0.9828730389748993,train
file_brain_AXT2_201_6002681_slice011,file_brain_AXT2_201_6002681,11,0.03997427225112915,0.01065064501017332,0.9808451372194958,train
file_brain_AXT2_209_6001025_slice005,file_brain_AXT2_209_6001025,5,0.0844135656952858,0.0319967195391655,0.9699085012648844,train
file_brain_AXT2_200_6002302_slice011,file_brain_AXT2_200_6002302,11,0.05153024569153786,0.016205528751015663,0.9766751863186258,train
file_brain_AXT2_201_2010416_slice002,file_brain_AXT2_201_2010416,2,0.09284883737564087,0.03153487667441368,0.9678927920554017,train
